filename,inference_time_ms,psnr,rmse,mrae,ssim,spectral_fidelity,loss_mse_loss,loss_spectral_smoothness_loss,loss_spatial_consistency_loss,loss_spectral_angle_loss,loss_spectral_tv_loss,loss_spectral_dict_loss,loss_ssim_loss
AVIRIS_407.tif,62.5004768371582,27.139,0.043959215,0.21357304,0.5862541838090098,0.9932883,0.001932412153109908,0.005512075498700142,0.0004161797696724534,0.11093290895223618,0.045545902103185654,0.0014474941417574883,0.16962260007858276
AVIRIS_222.tif,50.88949203491211,27.954823,0.040018328,0.18421379,0.7145419459970511,0.99386877,0.001601466559804976,0.005183444358408451,0.0004432920250110328,0.105995312333107,0.04506807401776314,0.001369121135212481,0.10300183296203613
AVIRIS_420.tif,62.5002384185791,25.8553,0.050960656,0.23424344,0.6962367000386513,0.9890957,0.002596987644210458,0.005086245480924845,0.0004657490935642272,0.14423319697380066,0.04477066174149513,0.0013183634728193283,0.15096890926361084
AVIRIS_295.tif,62.5002384185791,28.461082,0.037752513,0.17265806,0.6811387137273112,0.9956006,0.001425251946784556,0.0047340416349470615,0.00040034885751083493,0.08480791002511978,0.04415725916624069,0.0012286328710615635,0.10153430700302124
AVIRIS_21.tif,62.505483627319336,29.701775,0.032727387,0.14862849,0.6858894936948964,0.996341,0.0010710818460211158,0.003948158584535122,0.0003602882497943938,0.07803069800138474,0.04254684969782829,0.001012172899208963,0.09845411777496338
AVIRIS_478.tif,62.5002384185791,28.4605,0.037755042,0.19476035,0.6392132846386487,0.9942153,0.001425443566404283,0.0023020997177809477,0.0004635048098862171,0.09779349714517593,0.03857212886214256,0.0005423544789664447,0.12459653615951538
AVIRIS_110.tif,46.875715255737305,29.416069,0.033821788,0.15252635,0.6792139221654101,0.9963645,0.0011439131340011954,0.003973211627453566,0.0003479417646303773,0.07773105055093765,0.042609039694070816,0.001020274474285543,0.09862327575683594
AVIRIS_346.tif,62.500953674316406,20.414927,0.095335275,0.29355386,0.7046663851908394,0.9893712,0.009088816121220589,0.00878187082707882,0.0011732152197510004,0.14123520255088806,0.050671715289354324,0.0023596796672791243,0.19161707162857056
AVIRIS_472.tif,62.500715255737305,28.690165,0.03676985,0.16341592,0.6899620927027744,0.9959278,0.0013520217034965754,0.004678509663790464,0.00041041630902327597,0.08177056908607483,0.04402865841984749,0.0012118350714445114,0.0983613133430481
AVIRIS_121.tif,46.880483627319336,28.65416,0.036922574,0.18627048,0.7704336655261899,0.9924707,0.0013632768532261252,0.004071146249771118,0.000603425083681941,0.1186157837510109,0.04264001175761223,0.0010272678919136524,0.11020040512084961
AVIRIS_334.tif,46.875953674316406,28.495274,0.037604198,0.16551925,0.6852007896760167,0.99581856,0.0014140753773972392,0.004951760172843933,0.00044510432053357363,0.08291573077440262,0.04453432932496071,0.0012845449382439256,0.10744905471801758
